"gene","gene_name","dev_default","rank_default","dev_batch","rank_batch","d_diff","nSD_dev","r_diff","nSD_rank"
"ENSG00000078902","TOLLIP",19714.8694592692,773,19582.4439823442,749,0.00676245912126246,-0.236272513642942,-24,-0.561608626223618
"ENSG00000079215","SLC1A3",29495.8301419714,211,28945.2042693557,207,0.0190230432472266,-0.00238600184664025,-4,-0.0936014377039363
"ENSG00000079459","FDFT1",16370.1663121244,1221,16363.6568067084,1192,0.000397802611783276,-0.357686574709681,-29,-0.678610423353538
"ENSG00000079841","RIMS1",11576.673565447,1874,11470.8060382627,1865,0.00922930148336017,-0.189214302607094,-9,-0.210603234833857
"ENSG00000080298","RFX3",8773.77516658104,2063,8587.4963758637,2059,0.0216918625131429,0.0485251800601051,-4,-0.0936014377039363
"ENSG00000080503","SMARCA2",13717.691507402,1609,13601.6928838693,1600,0.00852824898511383,-0.202587786424532,-9,-0.210603234833857
"ENSG00000080822","CLDND1",39934.8538538337,85,39421.0490258379,78,0.0130337685245026,-0.11663916945235,-7,-0.163802515981889
"ENSG00000080824","HSP90AA1",39738.5948897393,87,37958.9135384112,88,0.0468844122613583,0.529105674702854,1,0.0234003594259841
"ENSG00000080845","DLGAP4",13806.2189902232,1602,13668.2766018977,1593,0.0100921566297816,-0.172754223845053,-9,-0.210603234833857
"ENSG00000081189","MEF2C",11538.6265014809,1878,11366.9277652881,1874,0.015105113689308,-0.0771255793700853,-4,-0.0936014377039363
"ENSG00000081760","AACS",8817.56117162536,2061,8750.68064883166,2054,0.00764289379051025,-0.21947708272878,-7,-0.163802515981889
"ENSG00000082397","EPB41L3",14379.8512846339,1538,14260.1303225451,1519,0.00839550266237838,-0.205120094352067,-19,-0.444606829093697
"ENSG00000082458","DLG3",13511.264883668,1637,13326.9752883801,1638,0.0138283137246109,-0.101482191333805,1,0.0234003594259841
"ENSG00000082641","NFE2L1",15729.7487775163,1329,15541.1302545851,1328,0.0121367313600373,-0.133751314452369,-1,-0.0234003594259841
"ENSG00000082996","RNF13",14412.2247418915,1534,14387.4717554339,1504,0.00172045421728257,-0.332455283349191,-30,-0.702010782779522
"ENSG00000083720","OXCT1",14824.1828626103,1467,14637.3984284859,1466,0.012760767224923,-0.121847022603434,-1,-0.0234003594259841
"ENSG00000083845","RPS5",25434.6423516934,346,24943.3601595714,346,0.0196959106142501,0.0104498141110518,0,0
"ENSG00000084070","SMAP2",14589.4198475806,1505,14427.6732586803,1496,0.0112108574958904,-0.151413556823847,-9,-0.210603234833857
"ENSG00000084207","GSTP1",23245.2803229772,459,22614.05537349,473,0.027912947901735,0.167200436163397,14,0.327605031963777
"ENSG00000084234","APLP2",21322.8679215576,606,21030.953316109,599,0.0138802364810091,-0.100491697548837,-7,-0.163802515981889
"ENSG00000084444","FAM234B",12360.0138704499,1794,12070.9173595751,1800,0.0239498376356262,0.0915989781511828,6,0.140402156555904
"ENSG00000084710","EFR3B",14887.0677720506,1459,14735.8553891366,1453,0.0102615273372899,-0.169523258372886,-6,-0.140402156555904
"ENSG00000084731","KIF3C",19726.0305061385,770,19356.3519437323,779,0.0190985658599782,-0.00094531025505499,9,0.210603234833857
"ENSG00000084764","MAPRE3",19951.1213148125,743,19824.8070289329,724,0.0063715266279889,-0.243730056959003,-19,-0.444606829093697
"ENSG00000085063","CD59",18928.2470914941,857,18907.6483974574,833,0.00108943712109152,-0.344492751221493,-24,-0.561608626223618
"ENSG00000085365","SCAMP1",14027.1440421137,1584,13837.3359180837,1579,0.0137171002535192,-0.103603732245,-5,-0.11700179712992
"ENSG00000085433","WDR47",12669.6050243236,1760,12586.6247040746,1741,0.00659273810095477,-0.239510161785188,-19,-0.444606829093697
"ENSG00000085662","AKR1B1",15484.2592105039,1358,15357.2733713782,1352,0.00826877506539615,-0.207537587295468,-6,-0.140402156555904
"ENSG00000085832","EPS15",18001.4443628118,966,17812.9606197218,958,0.0105812698469294,-0.163423756140018,-8,-0.187202875407873
"ENSG00000086061","DNAJA1",20883.6686647506,651,20526.6928040694,657,0.0173908122505943,-0.0335229207997668,6,0.140402156555904
"ENSG00000086289","EPDR1",15833.579164394,1307,15794.6326380044,1286,0.00246580767544374,-0.318236701380045,-21,-0.491407547945666
"ENSG00000086300","SNX10",15788.3680992865,1317,15533.1073914916,1330,0.0164333318093659,-0.0517880995393223,13,0.304204672537793
"ENSG00000086504","MRPL28",14790.4865814654,1472,14780.0418736668,1445,0.000706676468705998,-0.351794406095322,-27,-0.63180970450157
"ENSG00000087074","PPP1R15A",13220.0860588124,1679,11332.3438156849,1880,0.166580036207054,2.81245463053729,201,4.7034722446228
"ENSG00000087086","FTL",47778.9124529958,60,47069.4088456656,55,0.0150735610395394,-0.0777274870048678,-5,-0.11700179712992
"ENSG00000087250","MT3",69457.2102786079,27,67406.919379071,27,0.0304166236704404,0.214961292105927,0,0
"ENSG00000087258","GNAO1",22610.323212611,503,22176.2597799645,508,0.0195733381982924,0.00811158662398818,5,0.11700179712992
"ENSG00000087460","GNAS",36778.1386358452,98,36010.0776685675,98,0.0213290561144258,0.0416041784029642,0,0
"ENSG00000087470","DNM1L",15106.5713367975,1430,15006.0272104691,1414,0.00670024950096945,-0.237459242671593,-16,-0.374405750815745
"ENSG00000088367","EPB41L1",15359.2247878194,1379,15164.8145302739,1386,0.0128198242818828,-0.120720432800911,7,0.163802515981889
"ENSG00000088387","DOCK9",12845.2769471168,1729,12734.787603566,1716,0.00867618267303332,-0.199765759848215,-13,-0.304204672537793
"ENSG00000088832","FKBP1A",24877.680538397,377,24748.1922267824,360,0.00523223314365638,-0.265463554827061,-17,-0.397806110241729
"ENSG00000088899","LZTS3",14641.3946356452,1493,14083.5402565024,1551,0.0396103798464452,0.390344091181363,58,1.35722084670708
"ENSG00000088986","DYNLL1",32691.882285428,150,31688.4887279852,148,0.0316642919154641,0.238762178809982,-2,-0.0468007188519682
"ENSG00000088992","TESC",12964.5112045883,1712,12815.9893861532,1704,0.0115887906863869,-0.14420399203402,-8,-0.187202875407873
"ENSG00000089009","RPL6",25948.7427293728,329,25507.5455713057,323,0.017296731150936,-0.0353176395504366,-6,-0.140402156555904
"ENSG00000089063","TMEM230",16026.540669709,1285,15981.9725953312,1256,0.00278864665246579,-0.312078130023916,-29,-0.678610423353538
"ENSG00000089157","RPLP0",22667.4991010371,499,22559.6838065121,478,0.00477911372560437,-0.274107394225456,-21,-0.491407547945666
"ENSG00000089169","RPH3A",12514.5498742477,1782,12429.4320207413,1768,0.00684808874325938,-0.234639017767906,-14,-0.327605031963777
"ENSG00000089199","CHGB",37236.2850785523,97,36348.2502893277,95,0.0244312940005604,0.100783381489529,-2,-0.0468007188519682
"ENSG00000089220","PEBP1",28981.3152146805,225,28818.1858324085,208,0.0056606402367145,-0.257291135014536,-17,-0.397806110241729
"ENSG00000089280","FUS",16970.4173706836,1126,16756.6271100425,1129,0.0127585497509179,-0.121889323790288,3,0.0702010782779522
"ENSG00000089486","CDIP1",17462.8281603336,1047,17352.2207249626,1029,0.00637425244434548,-0.243678058483817,-18,-0.421206469667713
"ENSG00000089693","MLF2",22278.8600766987,539,22260.0673777323,498,0.000844233696488359,-0.349170323926981,-41,-0.959414736465347
"ENSG00000089737","DDX24",18374.2769059651,922,18135.9035038514,921,0.013143729071072,-0.11454152969815,-1,-0.0234003594259841
"ENSG00000089818","NECAP1",15049.1069628152,1441,14948.413405692,1427,0.00673606986844813,-0.236775922797534,-14,-0.327605031963777
"ENSG00000090097","PCBP4",12206.4177224709,1812,12159.9974410372,1794,0.0038174581580937,-0.292452218902957,-18,-0.421206469667713
"ENSG00000090238","YPEL3",22368.6734018459,524,22302.4646024714,493,0.00296867635728444,-0.308643830381488,-31,-0.725411142205506
"ENSG00000090266","NDUFB2",24424.7354296143,400,23766.2020150606,410,0.0277088200351248,0.163306432893131,10,0.234003594259841
"ENSG00000090581","GNPTG",15278.7245119515,1397,15268.2830202698,1367,0.000683868098840306,-0.352229505272721,-30,-0.702010782779522
"ENSG00000091129","NRCAM",20974.6839052768,639,20761.7478765784,627,0.0102561706251445,-0.169625444590568,-12,-0.280804313111809
"ENSG00000091157","WDR7",12819.9132483733,1731,12686.4984772627,1722,0.0105162800712691,-0.16466352023082,-9,-0.210603234833857
"ENSG00000091164","TXNL1",15315.2146854904,1389,15288.341711331,1363,0.00175774290415642,-0.331743953382137,-26,-0.608409345075586
"ENSG00000091428","RAPGEF4",17982.7390868381,972,17797.5195597592,963,0.010407041636165,-0.166747384774147,-9,-0.210603234833857
"ENSG00000091513","TF",50959.6554801064,51,50060.0905860521,48,0.0179697016829788,-0.0224798555864681,-3,-0.0702010782779522
"ENSG00000092051","JPH4",17633.708117388,1021,17385.6526874576,1023,0.0142678238424349,-0.0930979669525745,2,0.0468007188519682
"ENSG00000092096","SLC22A17",24690.5761123974,388,24512.9167207949,370,0.00724758271837192,-0.227018153104138,-18,-0.421206469667713
"ENSG00000092199","HNRNPC",19716.7961301355,771,19584.2909638933,747,0.00676589040096067,-0.236207057541392,-24,-0.561608626223618
"ENSG00000092445","TYRO3",13879.2285769553,1595,13622.3872944423,1598,0.0188543518079069,-0.00560400939889262,3,0.0702010782779522
"ENSG00000092529","CAPN3",18005.1159957125,965,17938.7271091096,942,0.00370086942061763,-0.294676299977958,-23,-0.538208266797634
"ENSG00000092621","PHGDH",15647.9283909859,1339,15646.0502639818,1313,0.000120038410490665,-0.362985286375844,-26,-0.608409345075586
"ENSG00000092820","EZR",18081.9423534732,954,18044.0664878293,930,0.00209907593000172,-0.325232584106771,-24,-0.561608626223618
"ENSG00000092841","MYL6",23451.6924841763,447,23171.8062998628,439,0.012078738303414,-0.134857607071274,-8,-0.187202875407873
"ENSG00000092964","DPYSL2",28225.5601299021,254,27448.4380014166,250,0.0283120711074849,0.174814227921665,-4,-0.0936014377039363
"ENSG00000093010","COMT",14653.4675152129,1492,14600.0102473405,1471,0.00366145413371431,-0.295428197593158,-21,-0.491407547945666
"ENSG00000096092","TMEM14A",14070.9183340351,1580,14041.3624579499,1559,0.00210491511587783,-0.325121194078183,-21,-0.491407547945666
"ENSG00000096384","HSP90AB1",35932.4390504125,106,34790.1901093626,112,0.0328325006980213,0.261047273418442,6,0.140402156555904
"ENSG00000097021","ACOT7",22341.8768714913,527,22257.0173724344,500,0.00381270758956047,-0.292542842146668,-27,-0.63180970450157
"ENSG00000099194","SCD",53488.3666394409,45,52678.1274748125,41,0.0153809408851108,-0.0718638185908196,-4,-0.0936014377039363
"ENSG00000099250","NRP1",10120.3631156334,1995,9995.45050441499,1995,0.012496946602184,-0.126879742460693,0,0
"ENSG00000099308","MAST3",23461.2267639562,446,22476.4378533955,481,0.043814278622979,0.470538901696634,35,0.819012579909443
"ENSG00000099341","PSMD8",18013.4685079447,962,17913.8647834262,946,0.00556014716660593,-0.259208170400935,-16,-0.374405750815745
"ENSG00000099365","STX1B",16131.4250651402,1259,15893.2596159013,1270,0.0149853116978396,-0.0794109574240934,11,0.257403953685825
"ENSG00000099622","CIRBP",24346.5894296188,403,23852.8780242567,406,0.0206981901664068,0.0295695938776831,3,0.0702010782779522
"ENSG00000099624","ATP5F1D",22422.9607456925,515,22049.3653656344,521,0.0169435888000815,-0.0420542869858552,6,0.140402156555904
"ENSG00000099795","NDUFB7",21083.9051111844,629,20893.3407885004,611,0.0091208162740957,-0.191283798392587,-18,-0.421206469667713
"ENSG00000099797","TECR",18286.6945877403,929,18208.4226951576,909,0.0042986640794247,-0.283272593100505,-20,-0.468007188519682
"ENSG00000099817","POLR2E",17441.5553444615,1050,17416.566059599,1019,0.00143479976345492,-0.337904511795276,-31,-0.725411142205506
"ENSG00000099860","GADD45B",13780.6551582246,1605,11052.5247788295,1901,0.246833228966893,4.3433881588482,296,6.92650639009129
"ENSG00000099977","DDT",18477.3098922044,908,17923.464497785,944,0.0309005769776175,0.224193327849495,36,0.842412939335427
"ENSG00000100030","MAPK1",24272.3774958064,408,23618.402734698,423,0.0276892035610714,0.162932223259808,15,0.351005391389761
"ENSG00000100077","GRK3",12922.1884623901,1715,12786.733519638,1708,0.0105933968627766,-0.163192417616026,-7,-0.163802515981889
"ENSG00000100095","SEZ6L",21746.5490170477,577,20823.9397199206,619,0.0443052231967632,0.47990430489994,42,0.982815095891331
"ENSG00000100097","LGALS1",24497.0904361771,399,24362.8702592085,376,0.00550921034921502,-0.260179856123178,-23,-0.538208266797634
"ENSG00000100138","SNU13",19432.7088723509,803,19372.2246596955,777,0.00312221305079246,-0.30571491922127,-26,-0.608409345075586
"ENSG00000100142","POLR2F",15875.6199674797,1300,15789.888189484,1288,0.0054295367368561,-0.261699733405157,-12,-0.280804313111809
"ENSG00000100167","SEPTIN3",22338.7863920598,528,22084.6704522174,519,0.0115064401976139,-0.145774934198435,-9,-0.210603234833857
"ENSG00000100201","DDX17",20792.6735711612,661,20458.7269503152,663,0.0163229423637612,-0.0538939210977698,2,0.0468007188519682
"ENSG00000100242","SUN2",21358.4421887528,604,20734.7201627037,633,0.0300810438315434,0.208559672318287,29,0.678610423353538
"ENSG00000100276","RASL10A",11289.5193048735,1899,11117.5389270553,1898,0.0154692849691503,-0.0701785408388339,-1,-0.0234003594259841
"ENSG00000100285","NEFH",11097.2035134027,1912,10950.3521669801,1918,0.0134106505602093,-0.109449656800708,6,0.140402156555904
"ENSG00000100314","CABP7",12466.9201181978,1786,12277.7102206944,1787,0.015410845679062,-0.0712933459386718,1,0.0234003594259841
"ENSG00000100316","RPL3",25279.2217575092,354,25127.2158634409,333,0.00604945231076998,-0.249874041439643,-21,-0.491407547945666
"ENSG00000100320","RBFOX2",14060.1700537625,1581,13819.3850955866,1580,0.0174237099921888,-0.0328953537973735,-1,-0.0234003594259841
"ENSG00000100321","SYNGR1",21027.9805930436,636,20871.2156276101,613,0.00751106060281758,-0.221991971423449,-23,-0.538208266797634
"ENSG00000100364","KIAA0930",18672.2568372361,884,18463.5237719955,876,0.0113051586370074,-0.149614640497541,-8,-0.187202875407873
"ENSG00000100379","KCTD17",14136.4160326088,1570,14121.0429353337,1546,0.00108866585460488,-0.344507464128021,-24,-0.561608626223618
"ENSG00000100380","ST13",17520.4241514017,1040,17513.6028174052,1005,0.000389487763746364,-0.357845191198381,-35,-0.819012579909443
"ENSG00000100387","RBX1",20449.5684834825,688,20408.9139766958,666,0.00199199755719856,-0.327275242665813,-22,-0.51480790737165
"ENSG00000100401","RANGAP1",16195.7792817882,1245,15796.458381388,1284,0.0252791411061298,0.116957162446531,39,0.912614017613379
"ENSG00000100412","ACO2",18903.9272699498,859,18815.8541337447,841,0.00468079395062467,-0.275982971194249,-18,-0.421206469667713
"ENSG00000100427","MLC1",18119.30657845,951,18039.8377088837,931,0.00440518761026453,-0.281240518870078,-20,-0.468007188519682
"ENSG00000100442","FKBP3",16491.1407458661,1202,16424.780720849,1184,0.00404023811002292,-0.288202402962742,-18,-0.421206469667713
"ENSG00000100505","TRIM9",15415.8723135714,1370,15171.4124273507,1385,0.0161131923208419,-0.0578951746582441,15,0.351005391389761
"ENSG00000100554","ATP6V1D",16902.8718699027,1142,16851.2428067323,1110,0.00306381337937586,-0.306828968543664,-32,-0.74881150163149
"ENSG00000100604","CHGA",14595.4832772333,1503,14416.7149255174,1498,0.0124000753735864,-0.128727686532309,-5,-0.11700179712992
"ENSG00000100605","ITPK1",17552.6293277808,1034,17501.2631692884,1008,0.00293499720537791,-0.309286303797008,-26,-0.608409345075586
"ENSG00000100626","GALNT16",12738.4136611266,1747,12606.9229096516,1735,0.0104300432720497,-0.166308598797279,-12,-0.280804313111809
"ENSG00000100650","SRSF5",18247.0610350365,935,17992.5165994854,938,0.0141472391671088,-0.0953982757142402,3,0.0702010782779522
"ENSG00000100664","EIF5",17808.7907921389,999,17689.8907835667,980,0.00672135345700603,-0.237056657394107,-19,-0.444606829093697
"ENSG00000100804","PSMB5",17599.6047794358,1027,17570.0550936024,996,0.00168182089788026,-0.333192263922162,-31,-0.725411142205506
"ENSG00000100884","CPNE6",21668.508961788,582,21474.4974739953,571,0.00903450653630703,-0.192930268356664,-11,-0.257403953685825
"ENSG00000100902","PSMA6",15161.7146490534,1418,15109.82015353,1390,0.00343448796849017,-0.299757870970435,-28,-0.655210063927554
"ENSG00000100979","PLTP",13145.1785034222,1688,13064.9411328769,1677,0.00614142610588499,-0.248119522250744,-11,-0.257403953685825
"ENSG00000100997","ABHD12",19883.6208604636,751,19752.4197697439,733,0.00664227938901637,-0.238565097591216,-18,-0.421206469667713
"ENSG00000101079","NDRG3",17957.519112938,975,17749.3472024669,971,0.0117284262962689,-0.141540262036955,-4,-0.0936014377039363
"ENSG00000101152","DNAJC5",16624.0033402876,1181,16414.0350765274,1186,0.0127919955563212,-0.121251301761351,5,0.11700179712992
"ENSG00000101182","PSMA7",17960.3582674836,974,17747.2581243818,972,0.012007496685307,-0.136216633148874,-2,-0.0468007188519682
"ENSG00000101210","EEF1A2",28069.6426952758,256,27770.3485267955,239,0.0107774725330333,-0.159680935945936,-17,-0.397806110241729
"ENSG00000101298","SNPH",12515.2844485041,1781,12472.0424997058,1761,0.00346711044316897,-0.299135555040754,-20,-0.468007188519682
"ENSG00000101327","PDYN",10626.979900967,1955,10316.7989188027,1971,0.0300656225448923,0.208265491314741,16,0.374405750815745
"ENSG00000101439","CST3",99714.9631197033,18,97434.1364949326,18,0.0234089068453887,0.081280023168937,0,0
"ENSG00000101460","MAP1LC3A",22208.10085638,548,22037.4388761532,524,0.00774418394015274,-0.217544842018565,-24,-0.561608626223618
"ENSG00000101474","APMAP",18530.4030355411,901,18431.0825424513,878,0.00538874983935562,-0.262477796267853,-23,-0.538208266797634
"ENSG00000101489","CELF4",15056.4487661492,1440,14808.4377597491,1437,0.0167479521083768,-0.0457863101041731,-3,-0.0702010782779522
"ENSG00000101558","VAPA",18550.2804577678,897,18510.1327688645,869,0.00216895737079094,-0.323899505172067,-28,-0.655210063927554
"ENSG00000101856","PGRMC1",24353.1676932001,402,24035.766112153,393,0.0132053864880389,-0.113365334662693,-9,-0.210603234833857
"ENSG00000102003","SYP",30586.7714827238,190,28757.5918884151,211,0.0636068416787552,0.848107660661436,21,0.491407547945666
"ENSG00000102109","PCSK1N",34986.2727785344,126,32710.1040892743,137,0.0695861035185929,0.962169819565826,11,0.257403953685825
"ENSG00000102144","PGK1",21160.1831016949,618,20849.7203767188,615,0.0148904982592854,-0.0812196464871121,-3,-0.0702010782779522
"ENSG00000102181","CD99L2",13829.052173227,1600,13710.9036642161,1591,0.0086171204979918,-0.200892447284771,-9,-0.210603234833857
"ENSG00000102226","USP11",16341.2690410436,1227,16021.9071394577,1251,0.0199328268979558,0.0149692988773885,24,0.561608626223618
"ENSG00000102409","BEX4",22086.1745377794,554,21943.2038082553,530,0.00651549020705181,-0.240983765347869,-24,-0.561608626223618
"ENSG00000102471","NDFIP2",20034.6919469366,736,19429.2737449583,771,0.0311601045888499,0.229144152955571,35,0.819012579909443
